drzava,leto,ime,N1,N2,N3,N4,N5,N6,empty,skupaj,absolutno_mesto,relativno_mesto,nagrada,spol
EST,2015,Joonas Kalda,7,0,0,7,0,1,,15,217,62.5,Bronze medal,moški
EST,2015,Richard Luhtaru,7,0,0,0,0,0,,7,420,27.26,Honourable mention,moški
EST,2015,Oliver Nisumaa,7,1,0,0,1,0,,9,365,36.81,Honourable mention,moški
EST,2015,Simmo Saan,2,0,0,0,3,0,,5,449,22.22,,moški
EST,2015,Andres Unt,1,0,0,0,1,0,,2,508,11.98,,moški
EST,2015,Triinu Veeorg,4,0,0,7,2,0,,13,283,51.04,Honourable mention,ženska
EST,2014,Kaarel Hänni,0,0,0,1,0,0,,1,507,9.48,,moški
EST,2014,Joonas Kalda,5,0,0,7,2,0,,14,321,42.75,Honourable mention,moški
EST,2014,Joonas Jürgen Kisel,0,0,0,1,0,0,,1,507,9.48,,moški
EST,2014,Oliver Nisumaa,6,2,0,7,0,0,,15,296,47.23,Honourable mention,moški
EST,2014,Simmo Saan,6,0,0,1,0,0,,7,446,20.39,,moški
EST,2014,Triinu Veeorg,7,2,0,3,2,0,,14,321,42.75,Honourable mention,ženska
EST,2013,Aleksandra Jartseva,1,0,0,3,0,0,,4,442,16.16,,ženska
EST,2013,Oliver-Matis Lill,7,4,0,0,0,0,,11,306,42.02,Honourable mention,moški
EST,2013,Kristo Ment,7,0,0,2,0,0,,9,335,36.5,Honourable mention,moški
EST,2013,Kaur Aare Saar,1,4,0,7,0,0,,12,302,42.78,Honourable mention,moški
EST,2013,Sandra Schumann,7,0,0,7,1,0,,15,250,52.66,Bronze medal,ženska
EST,2013,Janno Veeorg,7,2,0,7,0,0,,16,234,55.7,Bronze medal,moški
EST,2012,Aleksandra Jartseva,7,0,0,2,0,0,,9,373,31.87,Honourable mention,ženska
EST,2012,Joonas Kalda,0,0,0,2,0,0,,2,498,8.97,,moški
EST,2012,Kristo Ment,3,0,0,3,0,0,,6,442,19.23,,moški
EST,2012,Kaur Aare Saar,7,0,0,3,0,0,,10,350,36.08,Honourable mention,moški
EST,2012,Sandra Schumann,7,0,0,3,0,0,,10,350,36.08,Honourable mention,ženska
EST,2012,Janno Veeorg,7,0,0,6,0,0,,13,277,49.45,Honourable mention,moški
EST,2011,Aleksandra Jartseva,4,1,0,1,2,0,,8,402,28.65,,ženska
EST,2011,Kaur Aare Saar,7,0,0,5,0,0,,12,320,43.24,Honourable mention,moški
EST,2011,Aleksandr Šved,7,7,0,3,1,0,,18,202,64.23,Bronze medal,moški
EST,2011,Erik Tamre,4,0,0,7,0,0,,11,338,40.04,Honourable mention,moški
EST,2011,Jaan Toots,7,1,0,7,1,0,,16,253,55.16,Bronze medal,moški
EST,2011,Janno Veeorg,3,0,0,7,1,0,,11,338,40.04,Honourable mention,moški
EST,2010,Erik Paemurru,7,0,0,3,0,0,,10,366,29.94,Honourable mention,moški
EST,2010,Paavo Parmas,6,1,0,0,0,0,,7,418,19.96,,moški
EST,2010,Ants Remm,6,0,0,0,7,0,,13,313,40.12,Honourable mention,moški
EST,2010,Rauno Siinmaa,7,0,0,7,0,0,,14,266,49.14,Honourable mention,moški
EST,2010,Aleksandr Šved,4,1,0,3,1,0,,9,386,26.1,,moški
EST,2010,Andre Tamm,7,0,0,0,1,0,,8,401,23.22,Honourable mention,moški
EST,2009,Kairi Kangro,7,4,0,0,2,0,,13,283,50.0,Honourable mention,ženska
EST,2009,Paavo Parmas,1,1,0,0,0,0,,2,482,14.72,,moški
EST,2009,Rauno Siinmaa,7,2,0,4,0,0,,13,283,50.0,Honourable mention,moški
EST,2009,Heino Soo,1,0,0,0,0,0,,1,511,9.57,,moški
EST,2009,Aleksandr Šved,0,1,0,0,0,0,,1,511,9.57,,moški
EST,2009,Andre Tamm,7,0,1,2,0,0,,10,335,40.78,Honourable mention,moški
EST,2008,Olga Bulgakova,2,1,0,1,0,0,,4,448,16.29,,ženska
EST,2008,Fjodor Gainullin,7,1,0,7,0,0,,15,238,55.62,Bronze medal,moški
EST,2008,Kairi Kangro,7,1,0,1,0,0,,9,346,35.39,Honourable mention,ženska
EST,2008,Kadi Liis Saar,0,2,0,1,2,0,,5,424,20.79,,ženska
EST,2008,Rauno Siinmaa,3,1,0,1,1,0,,6,407,23.97,,moški
EST,2008,Andre Tamm,0,1,0,1,0,0,,2,479,10.49,,moški
EST,2007,Kairi Kangro,0,0,0,7,0,0,,7,402,22.74,Honourable mention,ženska
EST,2007,Toomas Krips,3,1,0,7,1,0,,12,266,48.94,Honourable mention,moški
EST,2007,Heiki Niglas,3,1,0,7,0,0,,11,293,43.74,Honourable mention,moški
EST,2007,Kaarel Nummert,0,4,0,6,0,0,,10,322,38.15,,moški
EST,2007,Rauno Siinmaa,0,1,0,7,0,0,,8,365,29.87,Honourable mention,moški
EST,2007,Nikolai Voitsehhovski,4,4,0,7,1,0,,16,171,67.24,Bronze medal,moški
EST,2006,Olga Bulgakova,4,1,0,1,0,0,,6,422,15.29,,ženska
EST,2006,Jevgeni Martjušev,7,0,0,6,0,0,,13,291,41.65,Honourable mention,moški
EST,2006,Heiki Niglas,7,1,1,7,0,0,,16,161,67.81,Bronze medal,moški
EST,2006,Kaarel Nummert,6,1,0,6,0,0,,13,291,41.65,,moški
EST,2006,Laur Tooming,7,3,0,7,1,0,,18,132,73.64,Bronze medal,moški
EST,2006,Nikolai Voitsehhovski,7,0,0,7,0,0,,14,254,49.09,Honourable mention,moški
EST,2005,Juhan Aru,7,7,0,7,0,0,,21,131,74.61,Bronze medal,moški
EST,2005,Karel Aru,1,0,0,1,0,2,,4,356,30.66,,moški
EST,2005,Igor Petšonkin,0,1,0,1,0,0,,2,396,22.85,,moški
EST,2005,Laur Tooming,7,7,0,1,0,6,,21,131,74.61,Bronze medal,moški
EST,2005,Jaan Vajakas,0,7,0,7,0,1,,15,207,59.77,Bronze medal,moški
EST,2005,Aleksei Vlassov,2,1,0,0,0,2,,5,341,33.59,,moški
EST,2004,Juhan Aru,7,1,0,7,1,0,,16,229,52.99,Bronze medal,moški
EST,2004,Kaie Kubjas,7,0,0,7,1,0,,15,244,49.9,Honourable mention,ženska
EST,2004,Aleksandr Mattal,6,1,1,1,3,0,,12,281,42.27,,moški
EST,2004,Jekaterina Prostakova,7,0,0,0,5,0,,12,281,42.27,Honourable mention,ženska
EST,2004,Laur Tooming,1,6,0,7,0,0,,14,264,45.77,Honourable mention,moški
EST,2004,Jaan Vajakas,0,7,0,7,1,1,,16,229,52.99,Bronze medal,moški
EST,2003,Juhan Aru,1,3,0,7,1,0,,12,211,53.95,Honourable mention,moški
EST,2003,Oleg Košik,7,1,0,0,2,0,,10,247,46.05,Honourable mention,moški
EST,2003,Aleksei Lissitsin,1,3,0,0,1,0,,5,346,24.34,,moški
EST,2003,Ago-Erik Riet,2,0,0,3,0,0,,5,346,24.34,,moški
EST,2003,Laur Tooming,7,1,0,1,1,0,,10,247,46.05,Honourable mention,moški
EST,2003,Jaan Vajakas,5,0,0,0,0,0,,5,346,24.34,,moški
EST,2002,Oleg Košik,0,0,1,4,2,0,,7,334,30.33,,moški
EST,2002,Aleksei Lissitsin,1,0,0,7,2,0,,10,281,41.42,Honourable mention,moški
EST,2002,Hendrik Nigul,7,6,1,7,2,0,,23,99,79.5,Silver medal,moški
EST,2002,Dmitri Petšonkin,0,1,0,0,0,0,,1,431,10.04,,moški
EST,2002,Martin Pettai,7,7,1,7,2,0,,24,86,82.22,Silver medal,moški
EST,2002,Ago-Erik Riet,7,1,0,1,1,0,,10,281,41.42,Honourable mention,moški
EST,2001,Sergei Lakissov,0,0,1,0,0,0,,1,429,9.32,,moški
EST,2001,Hendrik Nigul,7,3,1,7,3,0,,21,97,79.66,Silver medal,moški
EST,2001,Leopold Parts,3,1,0,7,3,0,,14,181,61.86,Bronze medal,moški
EST,2001,Oleg Petšonkin,7,0,0,0,7,0,,14,181,61.86,Bronze medal,moški
EST,2001,Martin Pettai,0,7,0,7,2,0,,16,148,68.86,Bronze medal,moški
EST,2001,Konstantin Tretjakov,4,0,0,0,2,0,,6,312,34.11,,moški
EST,2000,Oleg Batrašev,0,1,0,0,0,0,,1,438,5.0,,moški
EST,2000,Emilia Käsper,0,6,0,4,0,0,,10,230,50.22,,ženska
EST,2000,Hendrik Nigul,7,2,0,5,1,0,,15,161,65.22,Bronze medal,moški
EST,2000,Leopold Parts,0,1,0,7,0,0,,8,287,37.83,Honourable mention,moški
EST,2000,Martin Pettai,0,1,1,0,1,0,,3,394,14.57,,moški
EST,2000,Indrek Zolk,1,1,0,3,0,0,,5,350,24.13,,moški
EST,1999,Emilia Käsper,0,0,1,3,0,0,,4,394,12.47,,ženska
EST,1999,Hendrik Nigul,0,0,5,1,0,0,,6,344,23.61,,moški
EST,1999,Rustam Novikov,7,1,0,3,0,1,,12,202,55.23,Bronze medal,moški
EST,1999,Leopold Parts,1,0,2,3,0,2,,8,292,35.19,,moški
EST,1998,Meelis Kull,2,7,2,7,7,0,,25,86,79.67,Silver medal,moški
EST,1998,Anti Noor,1,0,0,0,0,0,,1,388,7.42,,moški
EST,1998,Rustam Novikov,7,0,1,7,7,0,,22,112,73.44,Bronze medal,moški
EST,1998,Leopold Parts,0,1,0,0,2,0,,3,340,18.9,,moški
EST,1998,Nikita Salnikov,0,0,1,6,0,0,,7,281,33.01,,moški
EST,1998,Maksim Štšeglov,1,1,1,0,2,0,,5,306,27.03,,moški
EST,1997,Toomas Hinnosaar,1,3,0,3,0,0,,7,340,26.14,,moški
EST,1997,Kaido Kaarli,1,7,0,7,2,0,,17,192,58.39,Bronze medal,moški
EST,1997,Meelis Kull,1,0,1,7,0,0,,9,299,35.08,Honourable mention,moški
EST,1997,Rustam Novikov,4,7,0,1,7,1,,20,155,66.45,Bronze medal,moški
EST,1997,Nikita Salnikov,1,0,0,0,2,0,,3,391,15.03,,moški
EST,1997,Vladimir Tšaštšin,4,0,0,4,0,0,,8,322,30.07,,moški
EST,1996,Toomas Hinnosaar,4,0,1,1,1,0,,7,248,41.61,,moški
EST,1996,Ülar Kahre,5,0,1,0,0,1,,7,248,41.61,,moški
EST,1996,Rainer Paat,0,0,1,0,0,0,,1,392,7.57,,moški
EST,1996,Jaan Raamets,4,0,1,0,0,1,,6,266,37.35,,moški
EST,1996,Nikita Salnikov,5,0,1,0,0,2,,8,236,44.44,,moški
EST,1996,Maksim Štšeglov,2,0,1,0,0,1,,4,325,23.4,,moški
EST,1995,Mart Abel,4,0,5,4,0,0,,13,263,36.25,,moški
EST,1995,Andrei Filonov,7,0,2,4,0,0,,13,263,36.25,Honourable mention,moški
EST,1995,Ülar Kahre,0,0,1,3,0,0,,4,359,12.9,,moški
EST,1995,Marko Lamp,0,0,0,0,1,0,,1,395,4.14,,moški
EST,1995,Targo Tennisberg,1,0,7,7,0,0,,15,230,44.28,Honourable mention,moški
EST,1995,Andres Vesilind,1,0,2,6,0,0,,9,306,25.79,,moški
EST,1994,Mart Abel,6,0,5,2,5,0,,18,193,50.0,,moški
EST,1994,Peeter Laud,0,7,7,0,2,7,,23,143,63.02,Bronze medal,moški
EST,1994,Kati Metsalu,0,7,7,1,1,0,,16,214,44.53,Honourable mention,ženska
EST,1994,Toomas Paaver,0,7,0,1,1,0,,9,309,19.79,Honourable mention,moški
EST,1994,Targo Tennisberg,0,3,3,1,2,7,,16,214,44.53,Honourable mention,moški
EST,1993,Mart Abel,0,0,0,0,1,1,,2,360,12.86,,moški
EST,1993,Edith Elkind,0,2,0,2,3,0,,7,241,41.75,,ženska
EST,1993,Veljo Hagu,0,0,0,0,1,0,,1,390,5.58,,moški
EST,1993,Vladimir Kutšmei,0,2,0,0,1,1,,4,311,24.76,,moški
EST,1993,Peeter Laud,0,0,3,2,6,2,,13,161,61.17,Bronze medal,moški
EST,1993,Kati Metsalu,0,0,0,3,1,0,,4,311,24.76,,ženska
EST,1992,Edith Elkind,1,1,0,0,0,3,,5,,,,ženska
EST,1992,Härmel Nestra,6,0,0,1,0,2,,9,,,,moški
EST,1992,Allan Sikk,0,0,0,0,0,0,,0,,,,moški
EST,1992,Jan Villemson,0,1,3,0,0,0,,4,,,,moški
FIN,2021,Juho Arala,7,0,0,0,0,0,,7,372,39.97,Honourable mention,moški
FIN,2021,Daniel Arone,7,0,0,2,0,0,,9,332,46.44,Honourable mention,moški
FIN,2021,Sampo Siitonen,7,0,0,0,0,0,,7,372,39.97,Honourable mention,moški
FIN,2021,Tianyue Sun,0,0,0,1,0,0,,1,499,19.42,,ženska
FIN,2021,Anni Tapionlinna,5,0,0,0,0,0,,5,426,31.23,,ženska
FIN,2021,Ville Uotila,5,0,0,7,0,0,,12,290,53.24,Bronze medal,moški
FIN,2020,Juho Arala,1,0,0,7,7,1,,16,272,55.93,Bronze medal,moški
FIN,2020,Daniel Arone,2,0,0,3,0,0,,5,498,19.19,,moški
FIN,2020,Asla Heiskanen,7,7,0,7,7,1,,29,59,90.57,Silver medal,moški
FIN,2020,Hermanni Huhtamäki,1,0,0,7,1,0,,9,395,35.93,Honourable mention,moški
FIN,2020,Roope Salmi,0,0,0,7,1,1,,9,395,35.93,Honourable mention,moški
FIN,2020,Sampo Siitonen,0,1,0,5,7,0,,13,345,44.07,Honourable mention,moški
FIN,2019,Juho Arala,7,0,0,4,2,0,,13,361,41.94,Honourable mention,moški
FIN,2019,Hermanni Huhtamäki,1,0,0,0,2,0,,3,504,18.87,,moški
FIN,2019,Olli Järviniemi,7,7,1,7,7,0,,29,55,91.29,Silver medal,moški
FIN,2019,Akseli Jussinmäki,7,0,0,6,2,0,,15,326,47.58,Honourable mention,moški
FIN,2019,Roope Salmi,7,0,0,3,7,0,,17,275,55.81,Bronze medal,moški
FIN,2019,Nerissa Shakespeare,1,0,0,0,0,0,,1,540,13.06,,ženska
FIN,2018,Joonatan Honkamaa,7,7,0,7,1,0,,22,174,70.83,Bronze medal,moški
FIN,2018,Hermanni Huhtamäki,0,0,0,2,0,0,,2,511,14.0,,moški
FIN,2018,Olli Järviniemi,5,3,0,7,7,1,,23,157,73.69,Bronze medal,moški
FIN,2018,Akseli Jussinmäki,7,0,0,2,1,0,,10,368,38.11,Honourable mention,moški
FIN,2018,Nerissa Shakespeare,1,0,0,0,1,0,,2,511,14.0,,ženska
FIN,2018,Selim Virtanen,1,3,0,7,0,0,,11,350,41.15,Honourable mention,moški
FIN,2017,Hermanni Huhtamäki,7,0,0,1,0,0,,8,497,19.22,Honourable mention,moški
FIN,2017,Olli Järviniemi,5,3,0,7,0,0,,15,292,52.61,Honourable mention,moški
FIN,2017,Joose Lehtinen,7,0,0,1,0,0,,8,497,19.22,Honourable mention,moški
FIN,2017,Jesse Nieminen,7,1,0,0,0,1,,9,471,23.45,Honourable mention,moški
FIN,2017,Antti Röyskö,7,0,0,1,0,0,,8,497,19.22,Honourable mention,moški
FIN,2017,Tarmo Taipale,7,0,0,0,1,0,,8,497,19.22,Honourable mention,moški
FIN,2016,Ella Anttila,2,4,0,7,0,0,,13,355,41.1,Honourable mention,ženska
FIN,2016,Hannes Ihalainen,5,0,0,0,0,5,,10,400,33.61,,moški
FIN,2016,Alvar Kallio,2,0,0,7,0,0,,9,409,32.11,Honourable mention,moški
FIN,2016,Iiro Kumpulainen,4,0,0,7,0,0,,11,379,37.1,Honourable mention,moški
FIN,2016,Joose Lehtinen,1,2,0,0,2,5,,10,400,33.61,,moški
FIN,2016,Antti Röyskö,0,0,0,2,0,0,,2,515,14.48,,moški
FIN,2015,Ella Anttila,3,0,0,0,0,0,,3,480,16.84,,ženska
FIN,2015,Juuso Heinonen,4,0,0,1,1,0,,6,431,25.35,,moški
FIN,2015,Tuukka Korhonen,1,0,0,0,0,0,,1,532,7.81,,moški
FIN,2015,Iiro Kumpulainen,1,0,0,0,0,0,,1,532,7.81,,moški
FIN,2015,Kalle Luopajärvi,6,0,0,7,0,0,,13,283,51.04,Honourable mention,moški
FIN,2015,Ella Tamir,2,0,0,0,0,0,,2,508,11.98,,ženska
FIN,2014,Jere Huovinen,5,1,0,2,2,0,,10,387,30.95,,moški
FIN,2014,Mirjam Kauppila,4,0,0,1,0,0,,5,470,16.1,,ženska
FIN,2014,Riku Laakkonen,7,0,0,1,0,0,,8,421,24.87,Honourable mention,moški
FIN,2014,Timo Takala,7,1,0,1,0,0,,9,404,27.91,Honourable mention,moški
FIN,2014,Ella Tamir,5,0,0,1,0,0,,6,462,17.53,,ženska
FIN,2014,Jakob Wartiovaara,7,6,0,1,7,0,,21,163,71.02,Bronze medal,moški
FIN,2013,Otte Heinävaara,7,7,0,7,7,0,,28,61,88.59,Silver medal,moški
FIN,2013,Mirjam Kauppila,0,2,0,0,1,0,,3,452,14.26,,ženska
FIN,2013,Katja Kulmala,0,0,0,0,0,0,,0,494,6.27,,ženska
FIN,2013,Neea Palojärvi,0,0,0,0,0,0,,0,494,6.27,,ženska
FIN,2013,Eero Räty,3,3,0,0,1,0,,7,394,25.29,,moški
FIN,2013,Joni Teräväinen,3,0,0,0,5,0,,8,355,32.7,,moški
FIN,2012,Otte Heinävaara,7,7,0,5,3,0,,22,96,82.6,Silver medal,moški
FIN,2012,Eero Räty,0,0,0,2,0,0,,2,498,8.97,,moški
FIN,2012,Joni Teräväinen,1,7,0,5,0,0,,13,277,49.45,Honourable mention,moški
FIN,2012,Niko Väisänen,0,0,0,1,2,0,,3,483,11.72,,moški
FIN,2012,Felix Vaura,7,0,0,2,0,0,,9,373,31.87,Honourable mention,moški
FIN,2012,Jiali Yan,7,1,0,0,0,0,,8,398,27.29,Honourable mention,ženska
FIN,2011,Olli Hirviniemi,7,2,1,7,7,0,,24,74,87.01,Silver medal,moški
FIN,2011,Jesse Jääsaari,3,0,0,3,2,0,,8,402,28.65,,moški
FIN,2011,Ilmari Kangasniemi,3,0,0,7,1,0,,11,338,40.04,Honourable mention,moški
FIN,2011,Dimitri Kirichenko,7,0,0,2,1,0,,10,356,36.83,Honourable mention,moški
FIN,2011,Joni Teräväinen,4,0,0,0,2,0,,6,428,24.02,,moški
FIN,2011,Felix Vaura,7,0,0,0,2,0,,9,378,32.92,Honourable mention,moški
FIN,2010,Olli Hirviniemi,7,0,0,0,0,0,,7,418,19.96,Honourable mention,moški
FIN,2010,Ilmari Kangasniemi,2,0,0,7,0,0,,9,386,26.1,Honourable mention,moški
FIN,2010,Dimitri Kirichenko,4,1,0,0,0,0,,5,461,11.71,,moški
FIN,2010,Aleksi Korpinen,7,0,0,0,0,0,,7,418,19.96,Honourable mention,moški
FIN,2010,Aleksis Koski,7,1,0,7,0,0,,15,226,56.81,Bronze medal,moški
FIN,2010,Topi Talvitie,7,0,0,2,0,0,,9,386,26.1,Honourable mention,moški
FIN,2009,Aleksis Koski,7,0,0,2,3,0,,12,296,47.7,Honourable mention,moški
FIN,2009,Konsta Lensu,5,0,0,2,0,0,,7,393,30.5,,moški
FIN,2009,Heikki Pulkkinen,4,1,0,0,7,0,,12,296,47.7,Honourable mention,moški
FIN,2009,Alexey Sofiev,1,0,0,2,0,0,,3,459,18.79,,moški
FIN,2009,Topi Talvitie,7,0,0,0,0,0,,7,393,30.5,Honourable mention,moški
FIN,2009,Lasse Vekama,7,1,0,0,0,0,,8,376,33.51,Honourable mention,moški
FIN,2008,Sylvester Eriksson-Bique,7,1,0,7,0,0,,15,238,55.62,Bronze medal,moški
FIN,2008,Lauri Hitruhin,1,1,0,1,0,0,,3,459,14.23,,moški
FIN,2008,Janne Junnila,7,0,0,4,1,0,,12,297,44.57,Honourable mention,moški
FIN,2008,Jonatan Lehtonen,1,1,0,1,0,0,,3,459,14.23,,moški
FIN,2008,Heikki Pulkkinen,1,0,0,4,0,0,,5,424,20.79,,moški
FIN,2008,Lasse Vekama,0,1,0,1,0,0,,2,479,10.49,,moški
FIN,2007,Sebastian Dumitrescu,5,7,1,7,1,0,,21,110,79.0,Silver medal,moški
FIN,2007,Janne Junnila,2,0,0,0,0,0,,2,464,10.79,,moški
FIN,2007,Janne Korvenpää,0,0,1,0,1,0,,2,464,10.79,,moški
FIN,2007,Eerno Niemenmaa,5,0,0,6,0,0,,11,293,43.74,,moški
FIN,2007,Tomás Soto,3,0,0,0,7,0,,10,322,38.15,Honourable mention,moški
FIN,2007,Esa Vesalainen,0,1,0,7,1,0,,9,344,33.91,Honourable mention,moški
FIN,2006,Eemeli Blåsten,7,1,0,3,0,0,,11,319,36.02,Honourable mention,moški
FIN,2006,Sebastian Dumitrescu,7,1,1,6,0,0,,15,189,62.17,Bronze medal,moški
FIN,2006,Janne Kokkala,7,0,0,7,0,0,,14,254,49.09,Honourable mention,moški
FIN,2006,Ville Pettersson,7,7,0,1,0,0,,15,189,62.17,Bronze medal,moški
FIN,2006,Jukka Sireni,7,1,0,7,0,0,,15,189,62.17,Bronze medal,moški
FIN,2006,Esa Vesalainen,4,0,0,7,5,0,,16,161,67.81,Bronze medal,moški
FIN,2005,Samu Alanko,0,1,0,1,0,0,,2,396,22.85,,moški
FIN,2005,Eemeli Blåsten,6,0,0,1,0,1,,8,296,42.38,,moški
FIN,2005,Sebastian Dumitrescu,1,7,0,7,1,2,,18,156,69.73,Bronze medal,moški
FIN,2005,Janne Kokkala,2,2,0,2,0,0,,6,328,36.13,,moški
FIN,2005,Ville Pettersson,7,1,0,7,0,0,,15,207,59.77,Bronze medal,moški
FIN,2005,Esa Vesalainen,0,0,0,0,0,0,,0,486,5.27,,moški
FIN,2004,Lauri Ahlroth,6,7,1,7,0,1,,22,143,70.72,Bronze medal,moški
FIN,2004,Miika Nikula,0,3,0,2,0,0,,5,396,18.56,,moški
FIN,2004,Juho Pakarinen,0,0,3,0,0,1,,4,408,16.08,,moški
FIN,2004,Ville Pettersson,0,4,1,0,0,0,,5,396,18.56,,moški
FIN,2004,Juuso Takalainen,0,0,2,0,0,2,,4,408,16.08,,moški
FIN,2004,Tuomas Tuomiranta,0,1,0,6,2,0,,9,335,31.13,,moški
FIN,2003,Miikka Heikkinen,5,1,0,7,0,0,,13,197,57.02,Bronze medal,moški
FIN,2003,Kaisa Matomäki,1,0,0,0,1,0,,2,402,12.06,,ženska
FIN,2003,Markus Ojala,2,3,0,0,1,0,,6,339,25.88,,moški
FIN,2003,Veli Peltola,1,1,0,0,0,1,,3,386,15.57,,moški
FIN,2003,Aleksi Saarela,7,0,0,1,1,0,,9,269,41.23,Honourable mention,moški
FIN,2003,Niko Vuokko,2,1,0,7,0,0,,10,247,46.05,Honourable mention,moški
FIN,2002,Miikka Heikkinen,7,0,0,4,0,0,,11,266,44.56,Honourable mention,moški
FIN,2002,Kaisa Matomäki,7,0,0,4,2,0,,13,233,51.46,Honourable mention,ženska
FIN,2002,Markus Ojala,7,1,0,4,2,0,,14,220,54.18,Bronze medal,moški
FIN,2002,Veli Peltola,7,0,0,6,1,0,,14,220,54.18,Bronze medal,moški
FIN,2002,Olli-Pentti Saira,7,0,0,3,2,0,,12,249,48.12,Honourable mention,moški
FIN,2002,Niko Vuokko,7,0,1,4,3,0,,15,201,58.16,Bronze medal,moški
FIN,2001,Anne-Maria Ernvall,0,1,1,1,0,0,,3,364,23.09,,ženska
FIN,2001,Riikka Korte,0,0,0,6,1,0,,7,296,37.5,,ženska
FIN,2001,Sampo Niskanen,4,0,0,7,2,0,,13,199,58.05,Bronze medal,moški
FIN,2001,Veli Peltola,0,0,0,0,0,0,,0,446,5.72,,moški
FIN,2001,Jarkko Pyy,1,0,2,1,2,0,,6,312,34.11,,moški
FIN,2001,Tapio Rajala,0,0,0,1,2,0,,3,364,23.09,,moški
FIN,2000,Anne-Maria Ernvall,0,7,0,2,0,2,,11,213,53.91,Bronze medal,ženska
FIN,2000,Mikko Harju,2,1,4,6,1,0,,14,176,61.96,Bronze medal,moški
FIN,2000,Riikka Korte,7,1,0,7,0,0,,15,161,65.22,Bronze medal,ženska
FIN,2000,Teemu Murtola,2,0,0,7,0,0,,9,260,43.7,Honourable mention,moški
FIN,2000,Jarkko Pyy,0,1,0,1,0,0,,2,416,9.78,,moški
FIN,2000,Johanna Tikanmaki,0,1,0,0,0,0,,1,438,5.0,,ženska
FIN,1999,Anne-Maria Ernvall,1,0,4,3,0,1,,9,270,40.09,,ženska
FIN,1999,Tuomas Hytönen,0,2,1,1,1,1,,6,344,23.61,,moški
FIN,1999,Riikka Korte,1,0,3,3,1,1,,9,270,40.09,,ženska
FIN,1999,Mikko Leppanen,1,0,4,3,0,0,,8,292,35.19,,moški
FIN,1999,Hannu Niemistö,7,7,1,3,0,4,,22,70,84.63,Silver medal,moški
FIN,1999,Vesa Riihimaki,7,0,1,2,0,1,,11,227,49.67,Honourable mention,moški
FIN,1998,Mikko Harju,0,0,2,0,0,1,,3,340,18.9,,moški
FIN,1998,Tuomas Hytönen,0,0,1,0,0,0,,1,388,7.42,,moški
FIN,1998,Tuomo Hyyrylainen,2,0,0,1,0,0,,3,340,18.9,,moški
FIN,1998,Riikka Kangaslampi,0,2,2,1,3,0,,8,271,35.41,,ženska
FIN,1998,Hannu Niemistö,0,7,2,1,0,0,,10,242,42.34,Honourable mention,moški
FIN,1998,Tomas Östman,2,0,2,0,1,0,,5,306,27.03,,moški
FIN,1997,Jori Dubrovin,1,7,0,1,7,0,,16,200,56.64,Bronze medal,moški
FIN,1997,Lauri Hallila,3,0,0,4,0,1,,8,322,30.07,,moški
FIN,1997,Peter Hästö,4,7,0,6,6,0,,23,120,74.07,Bronze medal,moški
FIN,1997,Antti Honkela,7,0,0,3,3,0,,13,247,46.41,Honourable mention,moški
FIN,1997,Hannu Niemistö,4,0,7,7,1,0,,19,167,63.83,Bronze medal,moški
FIN,1997,Tomas Östman,4,7,0,6,1,0,,18,177,61.66,Bronze medal,moški
FIN,1996,Lauri Hallila,7,1,1,0,0,3,,12,180,57.68,Bronze medal,moški
FIN,1996,Peter Hästö,4,0,2,0,0,1,,7,248,41.61,,moški
FIN,1996,Nuutti Hyvönen,5,0,0,0,0,0,,5,290,31.68,,moški
FIN,1996,Toni Leppäkorpi,7,0,7,0,0,0,,14,150,64.78,Bronze medal,moški
FIN,1996,Tapani Raiko,7,0,3,0,0,1,,11,201,52.72,Honourable mention,moški
FIN,1996,Mikko Vepsäläinen,7,0,1,1,0,0,,9,227,46.57,Honourable mention,moški
FIN,1995,Heikki Hyyrö,0,0,0,6,0,0,,6,337,18.25,,moški
FIN,1995,Tuomas Korppi,7,0,7,6,1,0,,21,166,59.85,Bronze medal,moški
FIN,1995,Toni Leppäkorpi,7,0,1,5,0,0,,13,263,36.25,Honourable mention,moški
FIN,1995,Jouni Seppanen,3,0,4,6,7,0,,20,182,55.96,Bronze medal,moški
FIN,1995,Jukka Suomela,7,0,0,7,0,0,,14,245,40.63,Honourable mention,moški
FIN,1995,Uoti Urpala,0,7,0,7,6,7,,27,114,72.51,Bronze medal,moški
FIN,1994,Ilkka Alasaarela,0,1,7,1,5,0,,14,244,36.72,Honourable mention,moški
FIN,1994,Heikki Hyyrö,1,0,0,0,0,0,,1,374,2.86,,moški
FIN,1994,Jaakko Kangasharju,2,0,7,2,7,0,,18,193,50.0,Honourable mention,moški
FIN,1994,Juha Lemmetti,7,1,3,5,0,0,,16,214,44.53,Honourable mention,moški
FIN,1994,Jouni Seppanen,0,7,5,0,0,0,,12,268,30.47,Honourable mention,moški
FIN,1994,Uoti Urpala,0,0,6,3,0,0,,9,309,19.79,,moški
FIN,1993,Ilkka Alasaarela,0,2,0,0,5,0,,7,241,41.75,,moški
FIN,1993,Juha Lemmetti,0,0,0,0,3,4,,7,241,41.75,,moški
FIN,1993,Lari Rajantie,1,3,1,1,0,1,,7,241,41.75,,moški
FIN,1993,Simo Suhonen,1,0,0,3,1,0,,5,284,31.31,,moški
